Time(s),Ax(m/s²),Ay(m/s²),Az(m/s²),Wx(rad/s),Wy(rad/s),Wz(rad/s),X(m),Y(m),Z(m)
9.33,0.4963084114759856,0.338103443561073,9.8,0.04670104566263095,0.006066281770419779,0.015,13.293302293162151,7.222788778858172,427.91210000000393
9.34,0.49633041365496916,0.33822711296332547,9.8,0.04672039738160566,0.0060702135224457,0.015,13.328535916619535,7.243254328928535,428.8284000000039
9.35,0.4963522851792251,0.3383505352739475,9.8,0.04673973039422756,0.006074141344684816,0.015,13.363819175305437,7.263753714052426,429.7456800000039
9.36,0.49637402681890913,0.33847371098662826,9.8,0.04675904473662674,0.00607806524106495,0.015,13.399152071394019,7.284286946547415,430.66394000000395
9.370000000000001,0.4963956393397052,0.3385966405940711,9.8,0.046778340444828724,0.0060819852155099986,0.015,13.434534607046537,7.304854038706464,431.58318000000395
9.38,0.49641712350285055,0.33871932458799436,9.8,0.04679761755475485,0.006085901271939935,0.015,13.469966784411405,7.325455002797972,432.5034000000039
9.39,0.49643848006516045,0.3388417634591343,9.8,0.046816876102222724,0.0060898134142708185,0.015,13.505448605624279,7.346089851065827,433.4246000000039
9.4,0.4964597097790535,0.33896395769724647,9.8,0.04683611612294654,0.00609372164641479,0.015,13.540980072808132,7.366758595729451,434.34678000000395
9.41,0.4964808133925762,0.33908590779110814,9.8,0.04685533765253755,0.006097625972280081,0.015,13.576561188073322,7.387461248983852,435.26994000000394
9.42,0.4965017916494276,0.33920761422851964,9.8,0.04687454072650442,0.00610152639577102,0.015,13.61219195351768,7.408197822999678,436.1940800000039
9.43,0.49652264528898377,0.3393290774963071,9.8,0.04689372538025362,0.006105422920788031,0.015,13.647872371226564,7.4289683299232525,437.1192000000039
9.44,0.49654337504632223,0.33945029808032356,9.8,0.046912891649089856,0.006109315551227637,0.015,13.683602443272953,7.449772781876637,438.0453000000039
9.450000000000001,0.4965639816522462,0.3395712764654517,9.8,0.0469320395682164,0.0061132042909824704,0.015,13.719382171717507,7.470611190957666,438.9723800000039
9.46,0.4965844658333086,0.3396920131356051,9.8,0.046951169172735535,0.006117089143941271,0.015,13.755211558608647,7.4914835692400095,439.90044000000387
9.47,0.49660482831183633,0.3398125085737306,9.8,0.04697028049764891,0.006120970113988891,0.015,13.791090605982616,7.51238992877321,440.8294800000039
9.48,0.4966250698059539,0.33993276326181016,9.8,0.04698937357785792,0.006124847205006303,0.015,13.827019315863566,7.533330281582737,441.7595000000039
9.49,0.496645191029607,0.3400527776808627,9.8,0.04700844844816412,0.006128720420870597,0.015,13.862997690263619,7.554304639670033,442.6905000000039
9.5,0.4966651926925867,0.340172552310946,9.8,0.04702750514326955,0.0061325897654549875,0.015,13.899025731182942,7.575313015012559,443.62248000000386
9.51,0.4966850755005522,0.3402920876311588,9.8,0.04704654369777719,0.006136455242628823,0.015,13.935103440609815,7.596355419563848,444.5554400000039
9.52,0.49670484015505484,0.3404113841196425,9.8,0.04706556414619128,0.0061403168562575786,0.015,13.971230820520702,7.617431865253549,445.4893800000039
9.53,0.49672448735356095,0.34053044225358325,9.8,0.04708456652291768,0.006144174610202869,0.015,14.007407872880327,7.638542363987475,446.4243000000039
9.540000000000001,0.49674401778947513,0.3406492625092137,9.8,0.04710355086226433,0.00614802850832245,0.015,14.043634599641727,7.659686927647653,447.3602000000039
9.55,0.4967634321521632,0.34076784536181504,9.8,0.04712251719844151,0.006151878554470215,0.015,14.079911002746345,7.680865568092367,448.2970800000039
9.56,0.4967827311269749,0.34088619128571884,9.8,0.04714146556556231,0.006155724752496214,0.015,14.116237084124075,7.702078297156208,449.2349400000039
9.57,0.4968019153952671,0.34100430075430904,9.8,0.04716039599764293,0.006159567106246647,0.015,14.152612845693346,7.723325126650126,450.1737800000039
9.58,0.49682098563442595,0.3411221742400235,9.8,0.04717930852860307,0.006163405619563867,0.015,14.189038289361179,7.744606068361468,451.11360000000394
9.59,0.4968399425178896,0.3412398122143565,9.8,0.04719820319226631,0.006167240296286385,0.015,14.225513417023263,7.7659211340540315,452.05440000000397
9.6,0.4968587867151706,0.34135721514785994,9.8,0.04721708002236043,0.0061710711402488795,0.015,14.26203823056402,7.787270335468109,452.99618000000396
9.61,0.4968775188918781,0.34147438351014586,9.8,0.04723593905251783,0.006174898155282196,0.015,14.298612731856664,7.808653684320538,453.9389400000039
9.620000000000001,0.4968961397097401,0.3415913177698877,9.8,0.047254780316275856,0.006178721345213349,0.015,14.335236922763281,7.830071192304744,454.882680000004
9.63,0.4969146498266254,0.34170801839482284,9.8,0.047273603847077135,0.0061825407138655294,0.015,14.371910805134881,7.851522871090789,455.827400000004
9.64,0.49693304989656545,0.3418244858517538,9.8,0.047292409678269975,0.006186356265058105,0.015,14.408634380811469,7.873008732325419,456.773100000004
9.65,0.4969513405697763,0.34194072060655056,9.8,0.047311197843108686,0.006190168002606629,0.015,14.445407651622114,7.894528787632111,457.719780000004
9.66,0.4969695224926802,0.3420567231241523,9.8,0.047329968374753964,0.006193975930322836,0.015,14.482230619385009,7.916083048611114,458.667440000004
9.67,0.4969875963079272,0.34217249386856935,9.8,0.047348721306273246,0.006197780052014656,0.015,14.519103285907535,7.9376715268395035,459.616080000004
9.68,0.4970055626544165,0.34228803330288476,9.8,0.047367456670640976,0.006201580371486213,0.015,14.556025652986328,7.959294233871225,460.56570000000403
9.69,0.4970234221673178,0.3424033418892564,9.8,0.04738617450073908,0.006205376892537824,0.015,14.592997722407336,7.980951181237134,461.516300000004
9.700000000000001,0.4970411754780928,0.34251842008891886,9.8,0.047404874829357214,0.006209169618966013,0.015,14.630019495945891,8.002642380445053,462.467880000004
9.71,0.49705882321451583,0.342633268362185,9.8,0.04742355768919315,0.006212958554563504,0.015,14.667090975366769,8.024367842979808,463.420440000004
9.72,0.49707636600069516,0.3427478871684481,9.8,0.04744222311285312,0.006216743703119232,0.015,14.704212162424247,8.04612758030328,464.373980000004
9.73,0.4970938044570939,0.34286227696618354,9.8,0.04746087113285214,0.00622052506841835,0.015,14.741383058862171,8.06792160385445,465.328500000004
9.74,0.49711113920055044,0.34297643821295065,9.8,0.04747950178161437,0.006224302654242221,0.015,14.778603666414012,8.089749925049437,466.284000000004
9.75,0.4971283708442996,0.3430903713653946,9.8,0.04749811509147343,0.006228076464368431,0.015,14.81587398680294,8.111612555281564,467.240480000004
9.76,0.49714549999799273,0.34320407687924814,9.8,0.04751671109467277,0.0062318465025707915,0.015,14.853194021741867,8.133509505921378,468.19794000000405
9.77,0.4971625272677183,0.34331755520933344,9.8,0.047535289823365946,0.0062356127726193415,0.015,14.890563772933522,8.155440788316714,469.156380000004
9.78,0.49717945325602225,0.343430806809564,9.8,0.04755385130961703,0.0062393752782803485,0.015,14.927983242070502,8.17740641379273,470.115800000004
9.790000000000001,0.49719627856192833,0.3435438321329464,9.8,0.04757239558540086,0.006243134023316321,0.015,14.965452430835338,8.199406393651959,471.07620000000406
9.8,0.49721300378095773,0.34365663163158205,9.8,0.04759092268260348,0.006246889011486005,0.015,15.002971340900551,8.221440739174351,472.037580000004
9.81,0.4972296295051497,0.3437692057566691,9.8,0.047609432633022336,0.0062506402465443865,0.015,15.040539973928714,8.24350946161732,472.999940000004
9.82,0.49724615632308095,0.34388155495850414,9.8,0.047627925468366715,0.006254387732242703,0.015,15.07815833157251,8.265612572215783,473.96328000000403
9.83,0.49726258481988567,0.34399367968648425,9.8,0.04764640122025798,0.006258131472328439,0.015,15.115826415474789,8.287750082182216,474.927600000004
9.84,0.49727891557727516,0.34410558038910843,9.8,0.04766485992023,0.006261871470545335,0.015,15.153544227268625,8.309922002706687,475.89290000000403
9.85,0.49729514917355716,0.3442172575139797,9.8,0.04768330159972937,0.006265607730633392,0.015,15.19131176857738,8.33212834495691,476.859180000004
9.86,0.49731128618365583,0.34432871150780653,9.8,0.047701726290115785,0.006269340256328866,0.015,15.229129041014751,8.354369120078283,477.826440000004
9.870000000000001,0.4973273271791305,0.3444399428164052,9.8,0.04772013402266237,0.006273069051364286,0.015,15.266996046184842,8.37664433919394,478.794680000004
9.88,0.49734327272819523,0.34455095188470114,9.8,0.04773852482855594,0.006276794119468448,0.015,15.304912785682205,8.398954013404783,479.763900000004
9.89,0.49735912339573807,0.3446617391567306,9.8,0.04775689873889738,0.006280515464366419,0.015,15.342879261091907,8.421298153789543,480.734100000004
9.9,0.4973748797433398,0.3447723050756429,9.8,0.04777525578470196,0.006284233089779543,0.015,15.380895473989584,8.44367677140481,481.705280000004
9.91,0.49739054232929303,0.3448826500837019,9.8,0.047793595996899585,0.006287946999425449,0.015,15.418961425941493,8.466089877285086,482.677440000004
9.92,0.497406111708621,0.3449927746222877,9.8,0.04781191940633518,0.006291657197018043,0.015,15.457077118504573,8.488537482442823,483.65058000000397
9.93,0.49742158843309625,0.34510267913189874,9.8,0.04783022604376894,0.006295363686267527,0.015,15.495242553226497,8.511019597868474,484.62470000000394
9.94,0.4974369730512594,0.345212364052153,9.8,0.047848515939876705,0.006299066470880388,0.015,15.533457731645727,8.53353623453053,485.599800000004
9.950000000000001,0.4974522661084374,0.3453218298217905,9.8,0.047866789125250206,0.006302765554559411,0.015,15.571722655291568,8.556087403375567,486.57588000000396
9.96,0.49746746814676235,0.34543107687867436,9.8,0.04788504563039739,0.00630646094100368,0.015,15.610037325684221,8.578673115328293,487.55294000000396
9.97,0.49748257970518933,0.34554010565979293,9.8,0.04790328548574278,0.006310152633908584,0.015,15.648401744334844,8.601293381291585,488.5309800000039
9.98,0.49749760131951504,0.34564891660126157,9.8,0.04792150872162769,0.006313840636965813,0.015,15.686815912745601,8.623948212146537,489.5100000000039
9.99,0.4975125335223957,0.3457575101383241,9.8,0.0479397153683106,0.006317524953863372,0.015,15.725279832409711,8.646637618752504,490.49000000000393
10.0,0.49752737684336523,0.34586588670535495,9.8,0.04795790545596741,0.006321205588285576,0.015,15.763793504811504,8.669361611947139,491.4709800000039
